"sy","sys_id_ga","sch_id_ga","level","sys_nm","sch_nm","enr_k12"
2024,715,102,"HS","Polk County","Rockmart High School",967
2024,717,114,"HS","Putnam County","Putnam County High School",947
2024,719,177,"HS","Rabun County","Rabun County High School ",661
2024,721,4060,"HS","Richmond County","Academy of Richmond County High School",1175
2024,721,1052,"HS","Richmond County","Butler High School",900
2024,721,100,"HS","Richmond County","Cross Creek High School",1124
2024,721,3054,"HS","Richmond County","Glenn Hills High School",852
2024,721,2056,"HS","Richmond County","Hephzibah High School",1107
2024,721,3756,"HS","Richmond County","Josey High School",636
2024,721,5566,"HS","Richmond County","Laney High School",736
2024,721,2574,"HS","Richmond County","Westside High School",1020
2024,722,176,"HS","Rockdale County","Heritage High School",1803
2024,722,3052,"HS","Rockdale County","Rockdale County High School",2391
2024,722,192,"HS","Rockdale County","Salem High School",1047
2024,785,193,"HS","Rome City","Rome High School",2015
2024,625,2052,"HS","Savannah-Chatham County","Beach High School",904
2024,625,3056,"HS","Savannah-Chatham County","Groves High School",1064
2024,625,411,"HS","Savannah-Chatham County","Islands High School",814
2024,625,5060,"HS","Savannah-Chatham County","Jenkins High School",1179
2024,625,101,"HS","Savannah-Chatham County","Johnson High School",797
2024,625,117,"HS","Savannah-Chatham County","New Hampstead High School",1487
2024,625,210,"HS","Savannah-Chatham County","The School of Liberal Studies at Savannah High",639
2024,625,5070,"HS","Savannah-Chatham County","Windsor Forest High School",992
2024,727,5050,"HS","Stephens County","Stephens County High School",1125
2024,729,397,"HS","Sumter County","Sumter County High School",1036
2024,732,194,"HS","Tattnall County","Tattnall County High School",1067
2024,736,191,"HS","Thomas County","Thomas County Central High School",1580
2024,745,195,"HS","Thomaston-Upson County","Upson-Lee High School",1202
2024,789,4052,"HS","Thomasville City","Thomasville High School",745
2024,737,199,"HS","Tift County","Tift County High School",2266
2024,738,192,"HS","Toombs County","Toombs County High School",893
2024,741,201,"HS","Troup County","Callaway High School",939
2024,741,1052,"HS","Troup County","LaGrange High School",1301
2024,741,387,"HS","Troup County","Troup County High School",1344
2024,744,101,"HS","Union County","Union County High School",921
2024,792,273,"HS","Valdosta City","Valdosta High School",2496
2024,793,273,"HS","Vidalia City","Vidalia Comprehensive High School",751
2024,746,198,"HS","Walker County","LaFayette High School",1195
2024,746,190,"HS","Walker County","Ridgeland High School",1298
2024,747,199,"HS","Walton County","Loganville High School",1856
2024,747,205,"HS","Walton County","Monroe Area High School",1205
2024,747,111,"HS","Walton County","Walnut Grove High School",1511
2024,748,195,"HS","Ware County","Ware County High School",1618
2024,750,1052,"HS","Washington County","Washington County High School",901
2024,751,101,"HS","Wayne County","Wayne County High School",1509
2024,754,105,"HS","White County","White County High School",1161
2024,755,112,"HS","Whitfield County","Coahulla Creek High School",1021
2024,755,175,"HS","Whitfield County","Northwest Whitfield County High School",1130
2024,755,275,"HS","Whitfield County","Southeast Whitfield County High School",1512
2024,759,176,"HS","Worth County","Worth County High School",865
